id_item,estado_beta,prioridad,area_canonica,subarea,perfil_sugerido,tipo_item,ruta_actual_o_propuesta,ruta_origen,lote,decisiones,acciones,fuentes,json_materializado,validacion_minima,destino_beta,notas
IDD_B06_I02,PILOTAJE_CON_AJUSTE,75,pedagogia,uso de apoyos visuales sin aislar al estudiante,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B06_I02.json,content/items/stand-by/Inclusión práctica vs. segregación en aula/IDD_B06_I02.json,L039,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L020 | auditoria/L039 | fase-5/pilotaje | fase-5b/banco-operacional/part-004.csv | fase-5b/remediacion-liviana/part-004.csv,no,,content/items/beta-v1/pedagogia/IDD_B06_I02.json,Registro corregido desde L020-A con trazabilidad de lote verificable. / La opcion C traduce el principio del DUA: planear desde el inicio multiples formas de acceso y expresion sin romper el objetivo compartido ni aislar al estudiante.
IDD_B07_I02,PILOTAJE_CON_AJUSTE,75,pedagogia,transformacion de la ensenanza frente a diversidad,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/IDD_B07_I02.json,"content/items/stand-by/Inclusión, equidad socioeconómica y adaptabilidad curricular/IDD_B07_I02.json",L039,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L020 | auditoria/L039 | fase-5b/banco-operacional/part-004.csv | fase-5b/remediacion-liviana/part-004.csv,no,,content/items/beta-v1/pedagogia/IDD_B07_I02.json,"La opcion A recoge el principio de adaptabilidad curricular: el sistema educativo se transforma para remover barreras y ampliar acceso, participacion y aprendizaje."
IDD_B11_I01,PILOTAJE_CON_AJUSTE,75,pedagogia,Mediacion ante errores procedimentales en matematicas,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/,"content/items/stand-by/Error, conflicto cognitivo y reestructuración de esquemas/IDD_B11_I01.json",L047,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L014 | auditoria/L047 | fase-5b/banco-operacional/part-002.csv | fase-5b/remediacion-liviana/part-002.csv,no,,content/items/beta-v1/pedagogia/IDD_B11_I01.json,La opcion A obliga a hacer visible el significado de la fraccion y confronta el procedimiento errado con una representacion que permite revisarlo. No castiga ni reemplaza la actividad cognitiva del estudiante.
IDD_B11_I03,PILOTAJE_CON_AJUSTE,75,pedagogia,Contraste empirico de concepciones intuitivas,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/,"content/items/stand-by/Error, conflicto cognitivo y reestructuración de esquemas/IDD_B11_I03.json",L047,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L014 | auditoria/L047 | fase-5b/banco-operacional/part-003.csv | fase-5b/remediacion-liviana/part-003.csv,no,,content/items/beta-v1/pedagogia/IDD_B11_I03.json,La opcion A no se limita a nombrar la teoria correcta: hace chocar la regla intuitiva con una evidencia incompatible y obliga a revisar la explicacion. Ese es el nucleo del conflicto cognitivo formativo.
IDD_B11_I04,PILOTAJE_CON_AJUSTE,75,pedagogia,Uso de errores colectivos para ajustar la enseñanza,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/,"content/items/stand-by/Error, conflicto cognitivo y reestructuración de esquemas/IDD_B11_I04.json",L047,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L014 | auditoria/L047 | fase-5b/banco-operacional/part-003.csv | fase-5b/remediacion-liviana/part-003.csv,no,,content/items/beta-v1/pedagogia/IDD_B11_I04.json,"Cuando el error es colectivo, la lectura formativa apunta a revisar mediacion, representaciones y secuencia de aprendizaje. La opcion A convierte el resultado en informacion para intervenir, no solo para clasificar."
MTV_B23_I01,PILOTAJE_CON_AJUSTE,75,pedagogia,Secuencias experimentales para conflicto cognitivo,por_confirmar,funcional,content/restructuring-v1/docente/pedagogia/por_confirmar/funcional/,"content/items/stand-by/Error, conflicto cognitivo y reestructuración de esquemas/MTV_B23_I01.json",L047,LISTO_PARA_PILOTAJE | OMITIDO_POR_AUDITORIA_PREVIA | OPERACIONAL_AJUSTADO,ajuste_menor_pre_pilotaje | pilotar,auditoria/L014 | auditoria/L047 | fase-5b/banco-operacional/part-003.csv | fase-5b/remediacion-liviana/part-003.csv,no,,content/items/beta-v1/pedagogia/MTV_B23_I01.json,"La opcion A conserva el nucleo del cambio conceptual: prediccion, contraste con evidencia y revision de la explicacion. Las otras opciones evitan o tercerizan esa confrontacion."
DIL_B07_I01,DESCARTE_TECNICO,-100,competencias_ciudadanas,,por_confirmar,funcional,"content/items/stand-by/Mecanismos de participación ciudadana: plebiscito, consulta y límites/DIL_B07_I01.json","content/items/stand-by/Mecanismos de participación ciudadana: plebiscito, consulta y límites/DIL_B07_I01.json",L053,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L022 | auditoria/L053,no,,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B07_I01.json,Ítem ya auditado en L022 con decisión DESCARTAR; no se reprocesa. / Es una diferenciación técnico-constitucional de plebiscito y consulta popular sin actuación docente observable ni valor funcional para el banco.
DIL_B07_I03,DESCARTE_TECNICO,-100,competencias_ciudadanas,,por_confirmar,funcional,"content/items/stand-by/Mecanismos de participación ciudadana: plebiscito, consulta y límites/DIL_B07_I03.json","content/items/stand-by/Mecanismos de participación ciudadana: plebiscito, consulta y límites/DIL_B07_I03.json",L053,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L022 | auditoria/L053,no,,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B07_I03.json,Ítem ya auditado en L022 con decisión DESCARTAR; no se reprocesa. / Se limita a clasificar mecanismos del artículo 103 de la Constitución; es memoria cívica sin decisión profesional observable.
DIL_B07_I04,DESCARTE_TECNICO,-100,competencias_ciudadanas,,por_confirmar,funcional,"content/items/stand-by/Mecanismos de participación ciudadana: plebiscito, consulta y límites/DIL_B07_I04.json","content/items/stand-by/Mecanismos de participación ciudadana: plebiscito, consulta y límites/DIL_B07_I04.json",L053,DESCARTAR | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L022 | auditoria/L053,no,,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B07_I04.json,"Ítem ya auditado en L022 con decisión DESCARTAR; no se reprocesa. / Aunque trata derechos de la infancia, sigue siendo una pregunta de principio constitucional con bajo anclaje al rol docente y baja utilidad para el banco."
IDD_B01_I01,DESCARTE_TECNICO,-100,competencias_ciudadanas,Diversidad de tonos de piel en el aula,por_confirmar,funcional,content/restructuring-v1/docente/competencias_ciudadanas/por_confirmar/comportamental/IDD_B01_I01.json,"content/items/stand-by/Sesgos culturales, lenguaje inclusivo y discriminación cotidiana/IDD_B01_I01.json",L001,DESCARTAR | LISTO_PARA_BANCO,,auditoria/L001 | auditoria/L027 | auditoria/L060,no,,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B01_I01.json,"La expresión instala como norma un único tono de piel y borra la pluralidad corporal y cultural presente en el aula. / Pregunta de identificacion de sesgo con distractores extremados y baja discriminacion psicometrica real. / Aunque el caso es reconocible, la clave se vuelve moralmente obvia y los distractores no funcionan como errores pedagogicos plausibles sino como caricaturas patologizantes o disciplinarias."
CB08_I01,DESCARTE_TECNICO,-100,gestion,Referentes para actualización del PEI,rector_director_rural,funcional,content/restructuring-v1/docente/gestion/rector_director_rural/funcional/CB08_I01.json,content/items/stand-by/Referentes PEI/CB08_I01.json,L001,DESCARTAR | LISTO_PARA_PILOTAJE,,auditoria/L001 | auditoria/L026 | auditoria/L066 | auditoria/L077,no,,content/restructuring-v1/00-beta-v1/remanufactura/CB08_I01.json,"El PEI requiere una base integral: fines formativos, lectura del contexto, orientación pedagógica y acuerdos construidos por la comunidad educativa. / Solo pide seleccionar el conjunto correcto de referentes del PEI. La clave es evidente y los distractores representan errores demasiado gruesos para discriminar juicio institucional real. / Memoria conceptual sobre referentes del PEI sin lectura institucional situada. / Reduce el PEI a un listado generico de referentes y se resuelve por exclusion "
IDD_B17_I01,DESCARTE_TECNICO,-100,lectura_critica,aptitud_verbal,por_confirmar,funcional,content/items/lectura_critica/IDD_B17_I01.json,content/items/stand-by/Aptitud verbal y organización textual/IDD_B17_I01.json,L072,BANCO_OPERACIONAL | DESCARTAR | Listo para el banco,,auditoria/L030 | auditoria/L072 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B17_I01.json,La tarea es un ordenamiento secuencial mecanico y transparente; no alcanza el umbral de lectura critica ni aporta suficiente valor al perfil docente.
IDD_B17_I02,DESCARTE_TECNICO,-100,lectura_critica,aptitud_verbal,por_confirmar,funcional,content/items/lectura_critica/IDD_B17_I02.json,content/items/stand-by/Aptitud verbal y organización textual/IDD_B17_I02.json,L072,BANCO_OPERACIONAL | DESCARTAR | Listo para el banco,,auditoria/L030 | auditoria/L072 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B17_I02.json,Se resuelve por progresion narrativa demasiado evidente y mide una habilidad textual trivial para una prueba docente.
IDD_B17_I03,DESCARTE_TECNICO,-100,lectura_critica,aptitud_verbal,por_confirmar,funcional,content/items/lectura_critica/IDD_B17_I03.json,content/items/stand-by/Aptitud verbal y organización textual/IDD_B17_I03.json,L072,BANCO_OPERACIONAL | DESCARTAR | Listo para el banco,,auditoria/L030 | auditoria/L072 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B17_I03.json,El ejercicio de secuenciar fases de escritura queda en ordenamiento procedimental obvio y no discrimina una competencia docente sustantiva.
IDD_B17_I04,DESCARTE_TECNICO,-100,lectura_critica,aptitud_verbal,por_confirmar,funcional,content/items/lectura_critica/IDD_B17_I04.json,content/items/stand-by/Aptitud verbal y organización textual/IDD_B17_I04.json,L072,BANCO_OPERACIONAL | DESCARTAR | Listo para el banco,,auditoria/L030 | auditoria/L072 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B17_I04.json,La clave descansa casi por completo en marcadores discursivos demasiado visibles y no en una lectura critica de mayor nivel.
IDD_B17_I05,DESCARTE_TECNICO,-100,lectura_critica,aptitud_verbal,por_confirmar,funcional,content/items/lectura_critica/IDD_B17_I05.json,content/items/stand-by/Aptitud verbal y organización textual/IDD_B17_I05.json,L072,BANCO_OPERACIONAL | DESCARTAR | Listo para el banco,,auditoria/L030 | auditoria/L072 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/IDD_B17_I05.json,"Aunque agrega una variacion temporal, la tarea sigue siendo mecanica y de baja relevancia para seleccion docente."
CB05_I01,DESCARTE_TECNICO,-100,normatividad,comunicacion_institucional,por_confirmar,comportamental,content/items/normatividad/CB05_I01.json,content/items/stand-by/Comunicación asertiva/CB05_I01.json,L072,BANCO_OPERACIONAL | DESCARTAR | LISTO_PARA_BANCO | LISTO_PARA_PILOTAJE | Listo para el banco,,auditoria/L030 | auditoria/L034 | auditoria/L060 | auditoria/L065 | auditoria/L072 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/CB05_I01.json,"La clave es demasiado visible por superioridad moral y los distractores no compiten como errores profesionales plausibles. / La opcion B combina escucha, precision del problema y construccion conjunta de compromisos, que es justamente la forma mas defendible de comunicacion asertiva en un conflicto profesional. / La clave es demasiado visible por superioridad moral y las opciones incorrectas no compiten como errores profesionales plausibles. / La opción B integra escucha activa, delimitación obj"
CB05_I02,DESCARTE_TECNICO,-100,normatividad,comunicacion_institucional,por_confirmar,funcional,content/items/normatividad/CB05_I02.json,content/items/stand-by/Comunicación asertiva/CB05_I02.json,L072,BANCO_OPERACIONAL | DESCARTAR | LISTO_PARA_BANCO | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L001 | auditoria/L030 | auditoria/L060 | auditoria/L065 | auditoria/L072 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/CB05_I02.json,"Escenario potencialmente útil, pero la respuesta correcta destaca por tono virtuoso y las alternativas son caricaturescas. / Escuchar, validar y encauzar el caso a un espacio formal permite atender la inconformidad sin escalar el conflicto ni sacrificar el análisis objetivo de los hechos. / Ya fue auditado en L001; no se reprocesa en L030. / Escenario potencialmente util, pero la respuesta correcta destaca por tono virtuoso mientras las demas alternativas son caricaturescas."
CB05_I03,DESCARTE_TECNICO,-100,normatividad,comunicacion_institucional,por_confirmar,comportamental,content/items/normatividad/CB05_I03.json,content/items/stand-by/Comunicación asertiva/CB05_I03.json,L072,BANCO_OPERACIONAL | DESCARTAR | LISTO_PARA_BANCO | LISTO_PARA_PILOTAJE | Listo para el banco,,auditoria/L030 | auditoria/L034 | auditoria/L060 | auditoria/L065 | auditoria/L072 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/CB05_I03.json,"Se resuelve por adhesión restaurativa obvia y las opciones incorrectas quedan demasiado punitivas o procedimentales. / La opcion A mantiene el foco restaurativo: escucha, reconocimiento de afectaciones y construccion inicial de acuerdos. Las demas alternativas se desplazan hacia punicion o humillacion. / Se resuelve por adhesion restaurativa obvia y las opciones incorrectas quedan demasiado punitivas o procedimentales. / La opción A estructura una mediación restaurativa: escucha, reconocimiento "
CEOL_B10_I01,DESCARTE_TECNICO,-100,normatividad,organizacion_educativa,por_confirmar,funcional,content/items/normatividad/CEOL_B10_I01.json,"content/items/stand-by/Autonomía institucional, enfoques de convivencia y organización del servicio educativo/CEOL_B10_I01.json",L035,BANCO_OPERACIONAL | DESCARTAR | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L003 | auditoria/L035 | auditoria/L058 | auditoria/L077 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B10_I01.json,"Se resuelve por memoria normativa casi textual sobre los enfoques de la Ley 1620. El caso es decorativo y no aporta juicio de gestion real. / Memoria normativa plana sobre enfoques de convivencia sin decisión institucional observable. / Ítem normativo de memoria casi textual sobre los enfoques de la Ley 1620. El contexto no transforma la tarea real, los distractores compiten poco y el valor discriminativo para el banco es insuficiente."
CEOL_B10_I05,DESCARTE_TECNICO,-100,normatividad,organizacion_educativa,por_confirmar,funcional,content/items/normatividad/CEOL_B10_I05.json,"content/items/stand-by/Autonomía institucional, enfoques de convivencia y organización del servicio educativo/CEOL_B10_I05.json",L035,BANCO_OPERACIONAL | DESCARTAR | Listo para el banco | OMITIDO_POR_AUDITORIA_PREVIA,,auditoria/L003 | auditoria/L035 | auditoria/L058 | auditoria/L077 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/CEOL_B10_I05.json,"Depende de recordar cifras horarias exactas y mezcla varios cargos en opciones largas. La dificultad proviene del recuerdo literal y de la carga verbal, no de una decision de gestion autentica. / La tarea depende de cifras normativas recordadas literalmente y no de decisión institucional observable. / Ítem excesivamente dependiente de recordar cifras horarias exactas y de comparar varias reglas de cargos distintos dentro de opciones largas. La dificultad proviene del recuerdo literal y de la car"
DIL_B03_I01,DESCARTE_TECNICO,-100,normatividad,evolucion_normativa_infancia,por_confirmar,funcional,content/items/normatividad/DIL_B03_I01.json,content/items/stand-by/Evolución normativa - Código del Menor vs. Ley 1098/DIL_B03_I01.json,L016,BANCO_OPERACIONAL | DESCARTAR | Listo para el banco,,auditoria/L016 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B03_I01.json,"El ítem se apoya en recordar el contraste doctrinal entre situación irregular y protección integral, sin llevar esa diferencia a una decisión institucional o jurídica situada."
DIL_B03_I02,DESCARTE_TECNICO,-100,normatividad,evolucion_normativa_infancia,por_confirmar,funcional,content/items/normatividad/DIL_B03_I02.json,content/items/stand-by/Evolución normativa - Código del Menor vs. Ley 1098/DIL_B03_I02.json,L016,BANCO_OPERACIONAL | DESCARTAR | Listo para el banco,,auditoria/L016 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B03_I02.json,La tarea es una interpretación plana del concepto de situación irregular; predomina memoria jurídica y los distractores no ofrecen competencia suficiente.
DIL_B03_I03,DESCARTE_TECNICO,-100,normatividad,evolucion_normativa_infancia,por_confirmar,funcional,content/items/normatividad/DIL_B03_I03.json,content/items/stand-by/Evolución normativa - Código del Menor vs. Ley 1098/DIL_B03_I03.json,L016,BANCO_OPERACIONAL | DESCARTAR | Listo para el banco,,auditoria/L016 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B03_I03.json,"Aunque el contexto intenta situar el caso, la respuesta correcta depende sobre todo de recordar una formulación doctrinal general sobre titularidad de derechos y prevalencia del interés superior."
DIL_B05_I02,DESCARTE_TECNICO,-100,normatividad,menor_infractor,orientador,funcional,content/items/normatividad/DIL_B05_I02.json,"content/items/stand-by/Menor infractor, edad penal y rutas de protección/DIL_B05_I02.json",L064,BANCO_OPERACIONAL | DESCARTAR | LISTO_PARA_PILOTAJE | Listo para el banco,,auditoria/L022 | auditoria/L064 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B05_I02.json,"La respuesta correcta aplica la ruta administrativa de protección correspondiente a menores de 14 años, no el régimen penal adolescente ni la justicia ordinaria."
DIL_B05_I03,DESCARTE_TECNICO,-100,normatividad,menor_infractor,orientador,funcional,content/items/normatividad/DIL_B05_I03.json,"content/items/stand-by/Menor infractor, edad penal y rutas de protección/DIL_B05_I03.json",L064,BANCO_OPERACIONAL | DESCARTAR | LISTO_PARA_BANCO | Listo para el banco,,auditoria/L022 | auditoria/L064 | content/items | content/items/_banco-operacional.csv,si,clave_ok | justificacion_ok | opciones_ok,content/restructuring-v1/00-beta-v1/remanufactura/DIL_B05_I03.json,La respuesta correcta distingue dos rutas claramente diferentes: protección administrativa antes de los 14 años y sistema penal adolescente especializado a partir de los 14.
